slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
amd_n1_size700000_rep3,700000,3,heuristic_filtering,23842366,tcn1066,genoa,4091.81,582.899,238.981,0,20.7233,0.570916,0.011484,95,0.364079,2.37623e+06,0,0,0,,
amd_n1_size700000_rep3,700000,3,deduplication,23847086,tcn1046,genoa,851.686,874.356,249.216,0,61.9746,10.0371,2.93529e-05,53,0.369787,2.43434e+06,0,0,0,,
amg_n1_size100000_rep1,100000,1,data_splitting,23826529,tcn766,genoa,10.5674,531.973,232.637,0,2.4276,47.5234,0.000399,89,0.339971,2.32395e+06,0,0,0,,
amg_n1_size100000_rep1,100000,1,string_normalization,23826531,tcn564,genoa,83.0304,274.86,105.5,0,9.222,3.10206,0.0001055,95.5,0.310677,2414076,0,0,0,,
amg_n1_size100000_rep1,100000,1,heuristic_filtering,23826533,tcn580,genoa,608.917,554.041,225.506,0,7.52555,0.840355,0.011926,95.5,0.360741,2377852,0,0,0,,
amg_n1_size100000_rep1,100000,1,deduplication,23826539,tcn1007,genoa,229.197,464.659,234.449,0,23.7232,7.49291,2.7e-05,35.9688,0.451076,2.41884e+06,0,0,0,,
amg_n1_size400000_rep1,400000,1,data_splitting,23826568,tcn766,genoa,31.717,726.365,275.329,0,61.4019,47.8922,0.0004475,85.5,0.332059,2376000,0,0,0,,
amg_n1_size400000_rep1,400000,1,string_normalization,23826570,tcn580,genoa,321.55,530.889,205.371,0,6.23829,2.94408,0.0001075,97,0.311338,2.38622e+06,0,0,0,,
amg_n1_size400000_rep1,400000,1,heuristic_filtering,23826572,tcn641,genoa,2505.38,600.688,223.973,0,2.20167,0.605974,0.01178,94,0.360041,2376662,0,0,0,,
amg_n1_size400000_rep1,400000,1,deduplication,23826574,tcn574,genoa,365.718,860.688,165.606,0,33.8995,7.98598,3.02333e-05,44.0667,0.391641,2.51975e+06,0,0,0,,
amg_n16_size100000_rep1,100000,1,data_splitting,23826412,tcn1178,genoa,97.8823,1112.93,183.164,0,72.5224,32.4165,0.000334875,69.6562,0.338359,2.51329e+06,0,0,0,,
amg_n16_size100000_rep1,100000,1,string_normalization,23826471,tcn528,genoa,84.9062,4193.01,121.399,0,18.4013,3.05598,0.000124562,94.3125,0.315192,2.40102e+06,0,0,0,,
amg_n16_size100000_rep1,100000,1,heuristic_filtering,23826680,tcn564,genoa,808.101,4275.72,148.263,0,30.2279,0.831651,0.0109852,94.2812,0.369087,2.37783e+06,0,0,0,,
amg_n16_size100000_rep1,100000,1,deduplication,23828059,tcn1007,genoa,225.058,3721.14,216.264,0,42.2653,8.49367,9.68261e-05,78.2935,0.327037,2.46998e+06,0,0,0,,
amg_n16_size400000_rep1,400000,1,data_splitting,23826514,tcn766,genoa,39.3772,2803.3,88.2588,0,12.8,41.7295,0.000457567,87.3,0.331932,2.41735e+06,0,0,0,,
amg_n16_size400000_rep1,400000,1,string_normalization,23826611,tcn528,genoa,769.27,2960.61,166.541,0,19.2264,2.73531,0.000120719,90.875,0.31328,2.38702e+06,0,0,0,,
amg_n16_size400000_rep1,400000,1,heuristic_filtering,23827325,tcn528,genoa,3776.93,4307.52,170.791,0,23.495,0.594396,0.0110558,94.6562,0.369292,2.37657e+06,0,0,0,,
amg_n16_size400000_rep1,400000,1,deduplication,23831411,tcn1041,genoa,448.541,5210.42,173.128,0,33.4319,9.01063,0.000121772,88.0543,0.321416,2.39986e+06,0,0,0,,
amg_n32_size100000_rep1,100000,1,data_splitting,23826790,tcn1190,genoa,16.2935,6524.21,133.897,0,22.6486,34.5741,0.000354552,72.9138,0.337957,2.53552e+06,0,0,0,,
amg_n32_size100000_rep1,100000,1,string_normalization,23827063,tcn1041,genoa,134.353,8534.89,199.715,0,21.3721,2.98254,0.000122081,92.9194,0.314644,2.39511e+06,0,0,0,,
amg_n32_size100000_rep1,100000,1,heuristic_filtering,23827442,tcn1055,genoa,656.512,9949.33,143.537,0,17.4609,0.855398,0.0112885,96.4688,0.368471,2.37219e+06,0,0,0,,
amg_n32_size100000_rep1,100000,1,deduplication,23828340,tcn1049,genoa,171.736,9037.57,165.449,0,19.7372,7.89327,0.000113234,80.557,0.325878,2.4323e+06,0,0,0,,
amg_n32_size400000_rep1,400000,1,data_splitting,23826873,tcn567,genoa,27.0739,5586.5,79.1238,0,9.73283,40.6301,0.000460172,88.0625,0.330788,2.4337e+06,0,0,0,,
amg_n32_size400000_rep1,400000,1,string_normalization,23827176,tcn1086,genoa,457.29,3632.27,93.7888,0,9.46271,2.55742,0.0001159,83.38,0.314782,2.38866e+06,0,0,0,,
amg_n32_size400000_rep1,400000,1,heuristic_filtering,23827697,tcn1054,genoa,2242.81,6909.12,114.977,0,10.9693,0.632741,0.0111073,95.0938,0.370319,2.37672e+06,0,0,0,,
amg_n32_size400000_rep1,400000,1,deduplication,23830747,tcn1049,genoa,292.1,15970.3,193.489,0,45.9771,8.19966,0.000128791,89.8671,0.323778,2.39552e+06,0,0,0,,
amg_toxic_size100000,100000,amg_toxic_size100000,data_splitting,23827747,tcn1178,genoa,8.53124,321.582,124.569,0,5.54669,49.4343,0.000411,85.5,0.340797,2.47504e+06,0,0,0,,
amg_toxic_size100000,100000,amg_toxic_size100000,toxic_language_detection,23827749,gcn150,genoa,25.5939,1966.09,232.607,0,13.0107,16.5907,0.0003145,56.5,0.401805,2673000,0,67.3674,0,,
amg_toxic_size400000,400000,amg_toxic_size400000,data_splitting,23827835,tcn1178,genoa,31.1209,446.645,172.014,0,2.01138,48.7014,0.000455,86,0.328752,2379679,0,0,0,,
amg_toxic_size400000,400000,amg_toxic_size400000,toxic_language_detection,23827837,gcn152,genoa,44.6654,2579.45,228.528,0,9.64353,24.3814,0.000585,82,0.360156,2673000,0,68.65,0,,
amst_size1000_rep1,1000,1,data_splitting,23594577,tcn705,genoa,9.9653,222.644,89.5532,0,0.501857,9.63559,1.7e-05,20.5,0.532566,1188000,0,0,0,,
amst_size1000_rep1,1000,1,string_normalization,23594579,tcn1012,genoa,12.9223,422.346,283.655,0,113.28,3.52229,1.8e-05,22.5,0.399496,2376000,0,0,0,,
amst_size1000_rep1,1000,1,heuristic_filtering,23594581,tcn1185,genoa,22.6518,563.214,312.273,0,46.2976,11.7301,0.0044415,49,0.393199,2376000,0,0,0,,
amst_size1000_rep1,1000,1,deduplication,24209558,tcn1091,genoa,6.65823,2015.5,197.789,0,41.9125,9.45442,2.74118e-05,37.3529,0.561404,2.33411e+06,0,0,0,,
amst_size1000_rep2,1000,2,data_splitting,23594591,tcn708,genoa,23.5147,259.173,154.741,0,1.04263,6.52002,1.15e-05,13,0.534718,3.51417e+06,0,0,0,,
amst_size1000_rep2,1000,2,string_normalization,23594593,tcn1016,genoa,11.9912,350.296,275.773,0,4.25213,5.31226,2.8e-05,34,0.395973,2376000,0,0,0,,
amst_size1000_rep2,1000,2,heuristic_filtering,23594610,tcn993,genoa,23.3509,447.932,215.909,0,1.47993,10.8051,0.004063,45.5,0.391935,2376000,0,0,0,,
amst_size1000_rep2,1000,2,deduplication,24209637,tcn1069,genoa,14.1794,1117.89,193.339,0,24.5754,8.71272,2.02e-05,34.6,0.559869,1.91754e+06,0,0,0,,
amst_size100000_rep1,100000,1,data_splitting,23594546,tcn761,genoa,17.7615,333.26,164.348,0,0.592333,38.6446,0.000324,66.5,0.339939,2559703,0,0,0,,
amst_size100000_rep1,100000,1,string_normalization,23594548,tcn1010,genoa,103.357,379.627,158.239,0,7.8468,2.75586,9.4e-05,84.5,0.308832,2.37862e+06,0,0,0,,
amst_size100000_rep1,100000,1,heuristic_filtering,23594550,tcn1187,genoa,733.441,533.279,231.203,0,1.28162,0.761162,0.01084,87,0.359062,2.37667e+06,0,0,0,,
amst_size100000_rep1,100000,1,deduplication,24210423,tcn1147,genoa,88.8759,381.751,207.035,0,21.432,10.4246,3.40588e-05,49,0.447925,2.07525e+06,0,0,0,,
amst_size100000_rep2,100000,2,data_splitting,23594560,tcn811,genoa,12.0164,412.155,166.812,0,0.461549,42.5406,0.0003545,72.5,0.335727,2.4384e+06,0,0,0,,
amst_size100000_rep2,100000,2,string_normalization,23594562,tcn1011,genoa,85.1474,434.773,162.792,0,7.79388,2.99292,0.0001015,93,0.312233,2.38312e+06,0,0,0,,
amst_size100000_rep2,100000,2,heuristic_filtering,23594565,tcn1001,genoa,867.211,553.19,240.041,0,3.07348,0.70616,0.0100705,81,0.359677,2376000,0,0,0,,
amst_size100000_rep2,100000,2,deduplication,24210629,tcn1091,genoa,150.649,245.595,172.384,0,10.795,6.02829,2.64667e-05,29.4667,0.450278,2407189,0,0,0,,
amst_size1400000_rep1,1400000,1,data_splitting,23594620,tcn811,genoa,99.3404,441.522,167.199,0,0.809115,44.9098,0.0004925,92,0.331203,2382630,0,0,0,,
amst_size1400000_rep1,1400000,1,string_normalization,23594622,tcn1004,genoa,1021.61,592.216,237.364,0,82.373,2.75035,0.0001205,93.5,0.314831,2.3781e+06,0,0,0,,
amst_size1400000_rep1,1400000,1,heuristic_filtering,23594624,tcn1010,genoa,7619,571.188,233.343,0,5.37566,0.558798,0.0115835,97,0.364522,2376141,0,0,0,,
amst_size1400000_rep2,1400000,2,data_splitting,23594634,tcn708,genoa,98.7029,433.875,168.83,0,1.02214,45.0374,0.0004935,92,0.329309,2.38085e+06,0,0,0,,
amst_size1400000_rep2,1400000,2,string_normalization,23594636,tcn1010,genoa,1020.32,581.279,235.195,0,81.5919,2.7568,0.0001205,94,0.316469,2379646,0,0,0,,
amst_size1400000_rep2,1400000,2,heuristic_filtering,23594638,tcn1004,genoa,7648.42,715.366,284.731,0,10.5876,0.552919,0.0114665,97,0.364862,2376102,0,0,0,,
amst_size400000_rep1,400000,1,data_splitting,23594649,tcn761,genoa,29.9149,564.662,209.612,0,0.85597,49.7806,0.000467,88.5,0.32987,2.41833e+06,0,0,0,,
amst_size400000_rep1,400000,1,string_normalization,23594651,tcn1005,genoa,466.106,575.827,265.59,0,14.4988,2.4713,9e-05,81.5,0.312792,2376000,0,0,0,,
amst_size400000_rep1,400000,1,heuristic_filtering,23594653,tcn1187,genoa,2382.22,752.268,298.265,0,4.52713,0.616924,0.0120155,96.5,0.360252,2376094,0,0,0,,
amst_size400000_rep1,400000,1,deduplication,24213945,tcn1068,genoa,345.916,482.372,220.605,0,17.8859,7.61582,2.83529e-05,40.8824,0.390616,2.56406e+06,0,0,0,,
amst_size400000_rep2,400000,2,data_splitting,23594663,tcn841,genoa,31.9218,561.661,223.12,0,0.180443,50.5053,0.00047,90,0.330167,2.39025e+06,0,0,0,,
amst_size400000_rep2,400000,2,string_normalization,23594679,tcn1007,genoa,441.237,462.338,200.738,0,0.627253,2.50729,9.1e-05,82,0.308939,2.38094e+06,0,0,0,,
amst_size400000_rep2,400000,2,heuristic_filtering,23594681,tcn940,genoa,2397.78,447.682,175.545,0,8.16345,0.613571,0.0119315,96.5,0.361757,2376370,0,0,0,,
amst_size400000_rep2,400000,2,deduplication,24213970,tcn1009,genoa,349.418,463.461,263.482,0,64.8738,9.51769,3.32941e-05,49.5294,0.391292,2.37596e+06,0,0,0,,
amstsh_size1000_rep1,1000,1,data_splitting,23595353,tcn627,genoa,4.80618,825.383,336.182,0,253.101,20.6977,3.65e-05,43,0.528611,2.83343e+06,0,0,0,,
amstsh_size1000_rep1,1000,1,string_normalization,23595355,tcn669,genoa,5.19319,693.826,311.991,0,7.63902,5.01221,2.5e-05,33.5,0.39681,2376000,0,0,0,,
amstsh_size1000_rep1,1000,1,heuristic_filtering,23595357,tcn671,genoa,13.5304,875.407,366.562,0,99.501,14.6801,0.0053805,61.5,0.392041,2376000,0,0,0,,
amstsh_size1000_rep1,1000,1,deduplication,24209079,tcn1183,genoa,7.55332,2233.15,312.53,0,22.6124,7.28449,1.75333e-05,29.2667,0.560904,2.51256e+06,0,0,0,,
amstsh_size1000_rep2,1000,2,data_splitting,23595367,tcn602,genoa,3.3411,537.51,228.054,0,0.183627,27.5953,4.65e-05,55,0.515925,2376000,0,0,0,,
amstsh_size1000_rep2,1000,2,string_normalization,23595369,tcn679,genoa,5.56316,873.76,388.211,0,132.261,5.57497,2.85e-05,36,0.393836,3.26767e+06,0,0,0,,
amstsh_size1000_rep2,1000,2,heuristic_filtering,23595371,tcn617,genoa,20.5927,530.736,233.624,0,78.9101,11.6022,0.004384,48.5,0.39368,2.46764e+06,0,0,0,,
amstsh_size1000_rep2,1000,2,deduplication,24209197,tcn1180,genoa,5.62118,3660.27,300.522,0,67.5632,6.19982,2.08235e-05,24.6471,0.563987,2.17818e+06,0,0,0,,
amstsh_size100000_rep1,100000,1,data_splitting,23595323,tcn602,genoa,11.2833,421.303,166.794,0,0.230209,40.7313,0.0003415,71,0.342924,2447654,0,0,0,,
amstsh_size100000_rep1,100000,1,string_normalization,23595325,tcn617,genoa,83.7951,783.782,303.5,0,208.014,3.06691,0.000104,95,0.312148,2402630,0,0,0,,
amstsh_size100000_rep1,100000,1,heuristic_filtering,23595327,tcn617,genoa,598.19,956.988,373.856,0,188.063,0.845704,0.012045,97,0.362243,2.37663e+06,0,0,0,,
amstsh_size100000_rep1,100000,1,deduplication,24208942,tcn1091,genoa,91.9743,469.661,227.182,0,52.5895,5.73752,2.36667e-05,31.7333,0.45387,2.74607e+06,0,0,0,,
amstsh_size100000_rep2,100000,2,data_splitting,23595337,tcn617,genoa,9.98833,849.457,363.621,0,204.536,48.187,0.0004045,83.5,0.340858,2376000,0,0,0,,
amstsh_size100000_rep2,100000,2,string_normalization,23595340,tcn627,genoa,82.2038,1108.55,438.562,0,218.254,3.1013,0.0001055,96.5,0.313636,2383107,0,0,0,,
amstsh_size100000_rep2,100000,2,heuristic_filtering,23595342,tcn627,genoa,720.244,794.963,356.576,0,155.822,0.775715,0.011055,88.5,0.360854,2376521,0,0,0,,
amstsh_size100000_rep2,100000,2,deduplication,24210408,tcn1147,genoa,93.3557,299.275,202.363,0,19.673,9.97999,3.52941e-05,47.3529,0.450775,2.43065e+06,0,0,0,,
amstsh_size400000_rep1,400000,1,data_splitting,23595381,tcn602,genoa,31.6858,515.721,205.504,0,8.29586,47.6362,0.000446,85.5,0.335868,2.40693e+06,0,0,0,,
amstsh_size400000_rep1,400000,1,string_normalization,23595383,tcn679,genoa,317.038,770.846,285.513,0,150.33,2.96132,0.0001085,97,0.310127,2380987,0,0,0,,
amstsh_size400000_rep1,400000,1,heuristic_filtering,23595385,tcn669,genoa,2507.18,795.455,317.755,0,32.8181,0.605158,0.011805,95,0.35922,2.37613e+06,0,0,0,,
amstsh_size400000_rep1,400000,1,deduplication,24213789,tcn1028,genoa,357.073,441.48,270.825,0,94.6571,9.56148,3.11765e-05,49.8824,0.390237,2.7054e+06,0,0,0,,
amstsh_size400000_rep2,400000,2,data_splitting,23595395,tcn602,genoa,30.7071,761.298,303.699,0,31.4541,50.2105,0.0004665,89,0.330479,2.4019e+06,0,0,0,,
amstsh_size400000_rep2,400000,2,string_normalization,23595397,tcn666,genoa,326.717,551.967,216,0,60.1169,2.88129,0.000105,95.5,0.312989,2.38956e+06,0,0,0,,
amstsh_size400000_rep2,400000,2,heuristic_filtering,23595399,tcn734,genoa,2503.92,714.648,295.5,0,66.8893,0.600581,0.0116795,94,0.363235,2.37653e+06,0,0,0,,
amstsh_size400000_rep2,400000,2,deduplication,24213714,tcn1028,genoa,349.277,441.58,293.483,0,38.0729,7.25534,2.52941e-05,38.5882,0.387802,2.5459e+06,0,0,0,,
dedupval_size100000_rep1,100000,1,data_splitting,23596390,tcn975,genoa,12.2715,728.663,290.15,0,51.0096,36.3001,0.000304,63,0.339294,2.50464e+06,0,0,0,,
dedupval_size100000_rep1,100000,1,string_normalization,23596392,tcn975,genoa,80.4657,745.226,284.547,0,49.0631,3.15379,0.0001075,97,0.310468,2386997,0,0,0,,
dedupval_size100000_rep1,100000,1,heuristic_filtering,23596394,tcn975,genoa,665.544,1004.62,399.615,0,93.2971,0.800565,0.01139,92,0.360272,2376000,0,0,0,,
dedupval_size100000_rep1,100000,1,deduplication,23596448,tcn617,genoa,92.5309,1071.32,210.282,0,67.4906,9.88546,3.54e-05,47.9667,0.450531,2.21074e+06,0,0,0,,
demolive_size10000_rep1,10000,1,data_splitting,23844725,tcn780,genoa,5.32914,550.671,223.317,0,91.3921,10.4769,7.5e-05,29,0.414481,2491270,0,0,0,,
demolive_size10000_rep1,10000,1,string_normalization,23844727,tcn1137,genoa,14.2225,893.697,376.133,0,241.764,3.74838,7.25e-05,70,0.322055,2376000,0,0,0,,
demolive_size10000_rep1,10000,1,heuristic_filtering,23844729,tcn587,genoa,66.2991,885.608,336.702,0,182.901,3.2762,0.0111155,92.5,0.363891,2.38099e+06,0,0,0,,
demolive_size10000_rep1,10000,1,deduplication,23846682,tcn1086,genoa,18.6006,2099.4,247.466,0,76.8645,5.96376,1.85333e-05,26.7,0.535963,2.42039e+06,0,0,0,,
epd_n1_size1000_rep1,1000,1,data_splitting,23843619,tcn1205,genoa,3.88413,405.802,216.781,0,0.310143,596.634,2.2e-05,57.5,0.471586,2376000,0,0,0,,
epd_n1_size1000_rep1,1000,1,string_normalization,23843621,tcn1252,genoa,122.753,574.724,222.082,0,0.186555,3.27395,3e-06,95.5,0.256956,2376000,0,0,0,,
epd_n1_size1000_rep1,1000,1,heuristic_filtering,23843623,tcn743,genoa,683.95,585.388,224.409,0,2.21415,0.819665,0.0121715,98,0.309158,2.38361e+06,0,0,0,,
epd_n1_size1000_rep1,1000,1,deduplication,23843625,tcn643,genoa,133.533,746.123,186.872,0,0.297814,11.7272,1.69412e-05,34.2647,0.55124,2376000,0,0,0,,
epd_n1_size1000_rep2,1000,2,data_splitting,23843649,tcn781,genoa,2.6491,709.511,224.369,0,5.81253,851.295,3.25e-05,81.5,0.467093,2376000,0,0,0,,
epd_n1_size1000_rep2,1000,2,string_normalization,23843654,tcn622,genoa,125.041,555.238,219.507,0,0.391112,3.18208,3e-06,95.5,0.262853,2.38103e+06,0,0,0,,
epd_n1_size1000_rep2,1000,2,heuristic_filtering,23843656,tcn758,genoa,679.317,576.682,230.553,0,1.11307,0.819958,0.0120845,98,0.308921,2382419,0,0,0,,
epd_n1_size1000_rep2,1000,2,deduplication,23847700,tcn638,genoa,133.847,709.878,188.942,0,1.23712,10.5008,1.66765e-05,33.5882,0.551994,2376000,0,0,0,,
epd_n1_size1000_rep3,1000,3,data_splitting,23843683,tcn1206,genoa,6.79019,316.369,215.58,0,2.56817,547.942,2.1e-05,51.5,0.466417,2376000,0,0,0,,
epd_n1_size1000_rep3,1000,3,string_normalization,23843685,tcn1138,genoa,125.297,563.003,218.143,0,0.312038,3.20156,2.5e-06,94.5,0.259767,2376000,0,0,0,,
epd_n1_size1000_rep3,1000,3,heuristic_filtering,23843687,tcn790,genoa,681.373,555.796,221.697,0,0.474011,0.820117,0.012229,98,0.309267,2.38226e+06,0,0,0,,
epd_n1_size1000_rep3,1000,3,deduplication,23847729,tcn639,genoa,135.145,752.045,202.989,0,0.536615,13.8839,1.90588e-05,37.5588,0.549451,2376000,0,0,0,,
epd_n1_size15000_rep1,15000,1,data_splitting,23843712,tcn781,genoa,10.9214,498.288,201.288,0,3.45946,720.054,1.7e-05,61,0.433136,2376000,0,0,0,,
epd_n1_size15000_rep1,15000,1,string_normalization,23843714,tcn1241,genoa,669.115,585.406,216.871,0,0.584002,2.84358,2e-06,98,0.255738,2.38192e+06,0,0,0,,
epd_n1_size15000_rep1,15000,1,heuristic_filtering,23843716,tcn733,genoa,1573.19,619.199,228.903,0,2.31812,1.30927,0.0255025,98,0.307177,2376000,0,0,0,,
epd_n1_size15000_rep1,15000,1,deduplication,23848264,tcn1141,genoa,218.491,731.187,211.761,0,2.71524,14.0224,1.43824e-05,32.4118,0.554814,2376000,0,0,0,,
epd_n1_size15000_rep2,15000,2,data_splitting,23843743,tcn781,genoa,9.07435,604.306,217.094,0,7.40014,802.143,1.9e-05,68,0.432594,2376000,0,0,0,,
epd_n1_size15000_rep2,15000,2,string_normalization,23843745,tcn731,genoa,692.358,571.917,217.357,0,0.381947,2.76874,2e-06,98,0.261491,2383078,0,0,0,,
epd_n1_size15000_rep2,15000,2,heuristic_filtering,23843747,tcn783,genoa,1573.39,618.437,231.791,0,1.09167,1.31014,0.025548,98,0.306632,2376000,0,0,0,,
epd_n1_size15000_rep2,15000,2,deduplication,23848305,tcn1044,genoa,215.924,715.869,196.036,0,2.36197,14.1609,1.54118e-05,34.1471,0.54798,2376000,0,0,0,,
epd_n1_size15000_rep3,15000,3,data_splitting,23843764,tcn1205,genoa,11.0713,570.65,202.608,0,3.53479,669.234,1.5e-05,57.5,0.432015,2376000,0,0,0,,
epd_n1_size15000_rep3,15000,3,string_normalization,23843770,tcn1138,genoa,676.255,586.855,220.706,0,1.81702,2.81456,2e-06,98,0.257351,2381393,0,0,0,,
epd_n1_size15000_rep3,15000,3,heuristic_filtering,23843773,tcn1044,genoa,1593.33,587.67,223.805,0,1.68729,1.292,0.025107,98,0.310459,2376000,0,0,0,,
epd_n1_size15000_rep3,15000,3,deduplication,23843776,tcn1044,genoa,215.981,679.431,186.429,0,2.55514,11.4824,1.15588e-05,26.1765,0.546191,2376000,0,0,0,,
epd_n1_size200_rep1,200,1,data_splitting,23843829,tcn1205,genoa,4.01412,431.825,214.55,0,1.07824,453.399,1.85e-05,55,0.557724,2376000,0,0,0,,
epd_n1_size200_rep1,200,1,string_normalization,23843831,tcn1246,genoa,26.8128,550.657,215.941,0,0.070929,3.45776,3e-06,83.5,0.264547,2376000,0,0,0,,
epd_n1_size200_rep1,200,1,heuristic_filtering,23843833,tcn643,genoa,157.587,458.137,192.441,0,0.50575,1.77367,0.010739,85.5,0.31085,2384921,0,0,0,,
epd_n1_size200_rep1,200,1,deduplication,23847404,tcn1095,genoa,34.5251,1287.7,212.121,0,2.58531,7.6031,1.57647e-05,30.6765,0.558475,2376000,0,0,0,,
epd_n1_size200_rep2,200,2,data_splitting,23843871,tcn1206,genoa,3.68214,514.311,225.424,0,1.25991,416.995,2.05e-05,51.5,0.547908,2376000,0,0,0,,
epd_n1_size200_rep2,200,2,string_normalization,23843873,tcn1049,genoa,25.9958,582.183,221.832,0,0.361693,3.67504,3.5e-06,88,0.262531,2376000,0,0,0,,
epd_n1_size200_rep2,200,2,heuristic_filtering,23843875,tcn780,genoa,124.78,568.759,229.815,0,1.7386,2.00978,0.0126465,97.5,0.311987,2376000,0,0,0,,
epd_n1_size200_rep2,200,2,deduplication,23847387,tcn1095,genoa,35.4561,1254.21,211.019,0,0.747515,8.91705,1.82941e-05,33.8529,0.557592,2376000,0,0,0,,
epd_n1_size200_rep3,200,3,data_splitting,23843901,tcn781,genoa,3.77211,491.521,197.969,0,8.09262,308.637,1.4e-05,37.5,0.559796,2376000,0,0,0,,
epd_n1_size200_rep3,200,3,string_normalization,23843903,tcn686,genoa,25.9199,547.391,222.807,0,0.368768,3.71998,4e-06,87.5,0.258015,2376000,0,0,0,,
epd_n1_size200_rep3,200,3,heuristic_filtering,23843905,tcn1164,genoa,155.806,433.569,185.602,0,0.381159,1.77285,0.0108665,86,0.312238,2385932,0,0,0,,
epd_n1_size200_rep3,200,3,deduplication,23843907,tcn1232,genoa,34.2841,1251.76,188.623,0,0.177498,8.34228,1.3e-05,26.9118,0.559497,2376000,0,0,0,,
epd_n1_size4000_rep1,4000,1,data_splitting,23844045,tcn1205,genoa,8.13822,593.15,226.961,0,5.05132,974.522,2.35e-05,83,0.43359,2376000,0,0,0,,
epd_n1_size4000_rep1,4000,1,string_normalization,23844047,tcn731,genoa,680.704,591.467,224.079,0,1.14028,2.82044,2e-06,98,0.25698,2376000,0,0,0,,
epd_n1_size4000_rep1,4000,1,heuristic_filtering,23844049,tcn1195,genoa,1586.41,593.59,224.098,0,0.328259,1.2984,0.025268,98,0.309126,2381202,0,0,0,,
epd_n1_size4000_rep1,4000,1,deduplication,23844057,tcn1046,genoa,216.448,664.604,207.319,0,5.54195,16.8075,1.98824e-05,40.7647,0.55027,2376000,0,0,0,,
epd_n1_size4000_rep2,4000,2,data_splitting,23844071,tcn1206,genoa,72.248,247.347,188.887,0,7.06488,491.03,1.2e-05,41.5,0.430179,2376000,0,0,0,,
epd_n1_size4000_rep2,4000,2,string_normalization,23844073,tcn1138,genoa,678.57,575.203,217.732,0,0.602904,2.80808,1.5e-06,98,0.257684,2376000,0,0,0,,
epd_n1_size4000_rep2,4000,2,heuristic_filtering,23844075,tcn642,genoa,1585.04,593.943,228.683,0,1.03533,1.30422,0.025347,98,0.307663,2380944,0,0,0,,
epd_n1_size4000_rep2,4000,2,deduplication,23848998,tcn1046,genoa,214.788,687.354,200.79,0,0.480424,18.761,2.24118e-05,43.7647,0.546866,2376000,0,0,0,,
epd_n1_size4000_rep3,4000,3,data_splitting,23844095,tcn1209,genoa,39.6541,299.642,180.765,0,1.40029,407.845,9.5e-06,35,0.433035,2376000,0,0,0,,
epd_n1_size4000_rep3,4000,3,string_normalization,23844097,tcn1232,genoa,683.223,574.767,227.494,0,1.02688,2.79636,1.5e-06,98,0.259077,2376000,0,0,0,,
epd_n1_size4000_rep3,4000,3,heuristic_filtering,23844099,tcn758,genoa,1580.64,601.091,230.107,0,1.74706,1.30956,0.0254295,98,0.307091,2376000,0,0,0,,
epd_n1_size4000_rep3,4000,3,deduplication,23849034,tcn1046,genoa,217.621,677.045,207.819,0,3.03722,12.2139,1.38235e-05,29.7353,0.547466,2.37671e+06,0,0,0,,
epd_n1_size40000_rep1,40000,1,data_splitting,23843934,tcn768,genoa,10.2733,545.84,211.532,0,9.91441,714.234,1.7e-05,60.5,0.430847,2376000,0,0,0,,
epd_n1_size40000_rep1,40000,1,string_normalization,23843937,tcn703,genoa,685.17,582.515,222.487,0,0.640046,2.77946,1e-06,98,0.260833,2.38114e+06,0,0,0,,
epd_n1_size40000_rep1,40000,1,heuristic_filtering,23843939,tcn1241,genoa,1573.71,630.112,223.662,0,0.612223,1.30917,0.0254005,98,0.306989,2376000,0,0,0,,
epd_n1_size40000_rep1,40000,1,deduplication,23848496,tcn1145,genoa,217.365,720.124,201.424,0,3.89723,12.5648,1.56176e-05,32.8529,0.55146,2376000,0,0,0,,
epd_n1_size40000_rep2,40000,2,data_splitting,23843970,tcn1205,genoa,11.0013,529.935,220.406,0,10.0904,774.69,1.8e-05,66,0.431545,2376000,0,0,0,,
epd_n1_size40000_rep2,40000,2,string_normalization,23843972,tcn686,genoa,682.48,555.073,218.844,0,0.445248,2.79965,1e-06,98.5,0.259456,2382971,0,0,0,,
epd_n1_size40000_rep2,40000,2,heuristic_filtering,23843974,tcn1071,genoa,1586.64,625.419,227.602,0,0.936448,1.30038,0.025347,98,0.30877,2376000,0,0,0,,
epd_n1_size40000_rep2,40000,2,deduplication,23848548,tcn1046,genoa,216.413,712.442,196.867,0,5.25094,10.0885,1.40882e-05,29.8824,0.550032,2376000,0,0,0,,
epd_n1_size40000_rep3,40000,3,data_splitting,23844008,tcn767,genoa,11.1853,535.461,217.147,0,6.56501,717.778,1.7e-05,61,0.432851,2376000,0,0,0,,
epd_n1_size40000_rep3,40000,3,string_normalization,23844010,tcn1241,genoa,678.233,614.401,224.613,0,1.47174,2.81372,1.5e-06,98,0.257579,2376000,0,0,0,,
epd_n1_size40000_rep3,40000,3,heuristic_filtering,23844012,tcn743,genoa,1602.15,581.174,221.8,0,0.36704,1.29676,0.025205,98,0.310107,2376000,0,0,0,,
